stream_id,fecha,cancion_id,plataforma_id,pais_usuario,reproducciones,ingresos_usd
11531,2024-01-06,494,1,MX,4690,18.76
11532,2025-07-24,447,3,US,33061,231.43
11533,2024-11-01,404,3,US,30664,214.65
11534,2026-01-06,646,4,BR,48803,585.64
11535,2025-09-26,101,1,BR,48593,194.37
11536,2025-01-10,978,3,CL,23893,167.25
11537,2024-02-12,570,3,MX,37545,262.81
11538,2024-05-19,681,4,MX,43392,520.7
11539,2024-01-01,765,1,CL,8631,34.52
11540,2025-11-24,700,2,CL,41724,41.72
11541,2025-11-15,724,1,CO,6870,27.48
11542,2026-03-26,114,3,AR,49280,344.96
11543,2025-01-11,364,3,BR,42917,300.42
11544,2024-11-06,74,1,CO,26848,107.39
11545,2025-04-01,431,5,ES,1815,9.08
11546,2026-03-15,663,5,CL,17487,87.44
11547,2024-02-20,757,1,MX,19906,79.62
11548,2025-05-10,37,1,MX,17574,70.3
11549,2024-06-23,862,1,CL,21393,85.57
11550,2026-02-16,204,5,BR,1637,8.19
11551,2025-03-16,328,1,CO,48105,192.42
11552,2024-08-18,144,5,CO,4500,22.5
11553,2024-10-29,226,1,AR,45679,182.72
11554,2025-11-12,928,5,CL,13715,68.58
11555,2025-05-04,73,1,CL,46713,186.85
11556,2024-09-29,195,4,AR,39991,479.89
11557,2024-03-07,344,3,MX,35063,245.44
11558,2024-09-10,667,5,ES,48410,242.05
11559,2025-01-08,247,3,AR,49084,343.59
11560,2024-07-09,168,5,BR,48441,242.21
11561,2026-02-28,412,1,MX,18563,74.25
11562,2025-03-24,563,2,MX,28825,28.82
11563,2025-10-28,642,3,US,18568,129.98
11564,2024-06-16,519,2,CL,15353,15.35
11565,2024-02-07,478,5,CO,2060,10.3
11566,2025-04-16,537,1,AR,48055,192.22
11567,2024-03-11,751,1,BR,19388,77.55
11568,2024-10-23,537,4,US,25772,309.26
11569,2025-09-12,656,1,BR,6967,27.87
11570,2024-04-25,757,2,US,47053,47.05
11571,2025-08-23,669,1,US,16888,67.55
11572,2025-08-21,72,4,CO,47488,569.86
11573,2024-03-04,450,1,BR,45169,180.68
11574,2024-03-14,750,4,US,37456,449.47
11575,2024-06-26,32,1,ES,13731,54.92
11576,2024-01-17,731,5,US,3809,19.05
11577,2024-09-28,88,1,AR,30143,120.57
11578,2024-02-11,688,4,CO,13662,163.94
11579,2024-03-17,30,4,US,711,8.53
11580,2024-08-10,91,2,ES,33756,33.76
11581,2025-04-11,563,1,MX,27314,109.26
11582,2024-01-16,790,2,CL,23543,23.54
11583,2025-10-25,119,1,US,34335,137.34
11584,2024-08-21,354,5,US,26520,132.6
11585,2024-01-22,581,2,US,47245,47.24
11586,2024-05-14,954,2,AR,45011,45.01
11587,2024-06-08,67,1,BR,35481,141.92
11588,2025-02-01,118,1,US,8106,32.42
11589,2024-04-30,82,5,MX,11514,57.57
11590,2026-01-12,483,4,US,13718,164.62
11591,2026-02-08,379,3,US,7431,52.02
11592,2024-02-06,403,1,CL,27747,110.99
11593,2024-11-29,11,3,CO,32796,229.57
11594,2024-07-10,970,1,BR,8061,32.24
11595,2025-12-16,37,2,MX,4974,4.97
11596,2024-07-10,150,1,BR,21196,84.78
11597,2026-01-21,33,2,US,21129,21.13
11598,2026-01-11,766,1,AR,36065,144.26
11599,2025-06-13,448,3,AR,48576,340.03
11600,2025-09-16,439,3,BR,20914,146.4
11601,2026-02-23,968,1,BR,26806,107.22
11602,2024-02-09,102,3,ES,48294,338.06
11603,2025-11-01,628,2,CL,4974,4.97
11604,2025-08-27,101,5,CO,17721,88.61
11605,2026-03-02,61,1,ES,40152,160.61
11606,2025-11-30,518,1,CL,47210,188.84
11607,2025-10-01,463,5,AR,38584,192.92
11608,2024-05-18,678,3,CL,42232,295.62
11609,2024-07-08,529,2,CL,20147,20.15
11610,2026-01-20,79,1,ES,16935,67.74
11611,2025-09-29,154,4,US,41775,501.3
11612,2024-07-15,306,3,CL,2980,20.86
11613,2024-06-01,415,2,CO,11484,11.48
11614,2025-05-05,249,2,CO,28509,28.51
11615,2025-10-02,610,4,CL,28761,345.13
11616,2024-10-12,562,1,AR,2559,10.24
11617,2024-12-08,72,5,BR,37162,185.81
11618,2025-10-17,748,1,MX,9826,39.3
11619,2024-10-04,194,1,MX,32390,129.56
11620,2025-04-27,510,3,BR,43564,304.95
11621,2025-01-29,467,2,AR,858,0.86
11622,2025-05-20,4,2,BR,16578,16.58
11623,2024-02-25,516,3,BR,41587,291.11
11624,2025-01-02,86,3,CL,14451,101.16
11625,2024-07-14,761,4,US,29879,358.55
11626,2025-08-13,183,1,BR,44129,176.52
11627,2024-09-11,811,2,AR,46661,46.66
11628,2025-01-31,659,1,AR,29343,117.37
11629,2024-06-03,604,4,US,48170,578.04
11630,2024-04-29,696,1,CO,26391,105.56
11631,2024-02-29,903,3,CL,27525,192.68
11632,2025-08-23,434,4,AR,1404,16.85
11633,2025-07-21,278,1,BR,41045,164.18
11634,2024-01-28,761,2,CO,43039,43.04
11635,2025-11-18,969,5,MX,31780,158.9
11636,2024-08-09,776,2,CL,34744,34.74
11637,2025-03-03,235,5,BR,14422,72.11
11638,2025-08-20,610,3,US,2986,20.9
11639,2025-02-04,401,3,CO,32424,226.97
11640,2025-03-14,9,4,US,23314,279.77
11641,2024-01-21,539,3,CO,2519,17.63
11642,2024-12-13,852,5,CO,39973,199.87
11643,2024-02-24,562,1,MX,41108,164.43
11644,2025-09-28,192,2,CO,46610,46.61
11645,2025-08-27,780,2,AR,23134,23.13
11646,2025-01-14,913,2,US,20522,20.52
11647,2026-03-30,80,2,CO,18969,18.97
11648,2026-03-04,70,4,US,13940,167.28
11649,2025-03-03,68,2,US,942,0.94
11650,2025-12-16,185,2,CL,38397,38.4
11651,2025-09-16,992,1,MX,6143,24.57
11652,2025-08-18,121,4,ES,7280,87.36
11653,2026-01-29,920,5,ES,35266,176.33
11654,2024-08-03,423,2,US,40071,40.07
11655,2024-01-15,243,1,AR,29585,118.34
11656,2025-03-29,286,2,CO,6232,6.23
11657,2024-05-01,786,2,MX,21913,21.91
11658,2025-01-15,24,5,CO,2763,13.81
11659,2024-10-12,193,4,US,42153,505.84
11660,2024-07-22,756,5,US,29314,146.57
11661,2024-12-28,661,5,CL,8768,43.84
11662,2024-06-30,636,1,CO,35383,141.53
11663,2024-09-10,844,2,AR,13065,13.06
11664,2025-08-20,61,1,MX,19179,76.72
11665,2025-07-22,440,2,US,26028,26.03
11666,2025-04-28,975,2,BR,21398,21.4
11667,2024-03-17,910,1,US,43445,173.78
11668,2025-12-16,506,1,ES,9054,36.22
11669,2025-05-23,2,2,BR,3817,3.82
11670,2025-04-14,559,1,CL,46971,187.88
11671,2024-01-27,213,2,AR,239,0.24
11672,2024-04-28,4,1,BR,461,1.84
11673,2025-05-29,156,4,US,6446,77.35
11674,2026-02-25,415,1,CO,40373,161.49
11675,2024-01-26,591,2,MX,46256,46.26
11676,2025-06-16,548,4,US,7556,90.67
11677,2025-02-14,409,1,AR,32781,131.12
11678,2025-02-09,267,1,ES,3244,12.98
11679,2024-10-14,229,4,US,48914,586.97
11680,2025-11-18,724,5,MX,47123,235.62
11681,2024-03-17,445,5,BR,8301,41.51
11682,2025-12-07,173,5,CO,29192,145.96
11683,2024-05-15,442,1,US,17700,70.8
11684,2026-03-10,664,4,AR,11200,134.4
11685,2026-01-11,391,1,CL,11901,47.6
11686,2025-06-19,666,1,CL,27118,108.47
11687,2024-12-30,739,1,BR,6065,24.26
11688,2025-12-25,544,2,MX,35550,35.55
11689,2025-06-03,828,2,US,41044,41.04
11690,2025-08-12,920,1,BR,43922,175.69
11691,2025-08-22,461,5,US,12564,62.82
11692,2025-09-13,987,1,AR,11649,46.6
11693,2024-08-26,555,1,MX,27010,108.04
11694,2024-03-27,804,3,US,16812,117.68
11695,2024-08-17,750,3,BR,43984,307.89
11696,2025-11-23,787,2,BR,24855,24.86
11697,2026-02-28,660,3,ES,4159,29.11
11698,2025-06-08,338,2,BR,48476,48.48
11699,2025-04-24,618,1,MX,49498,197.99
11700,2024-08-09,108,2,BR,42955,42.95
11701,2024-09-18,185,3,AR,953,6.67
11702,2024-06-11,293,5,BR,42192,210.96
11703,2025-05-13,551,5,US,10393,51.97
11704,2024-07-26,303,2,CO,5239,5.24
11705,2024-11-20,72,4,BR,7398,88.78
11706,2026-02-12,834,2,MX,48278,48.28
11707,2024-01-05,841,2,ES,26897,26.9
11708,2024-02-15,91,1,MX,20897,83.59
11709,2025-06-01,907,3,ES,44512,311.58
11710,2024-06-12,723,1,CO,24316,97.26
11711,2025-03-07,370,2,CL,37890,37.89
11712,2024-08-11,571,4,US,46135,553.62
11713,2025-10-15,939,1,CO,19796,79.18
11714,2026-01-09,302,3,AR,45281,316.97
11715,2024-08-26,903,2,MX,12790,12.79
11716,2025-06-23,905,5,CO,16730,83.65
11717,2025-01-21,972,5,ES,49611,248.06
11718,2024-01-24,536,1,US,19381,77.52
11719,2025-09-13,544,2,AR,9107,9.11
11720,2025-09-11,729,2,US,14854,14.85
11721,2024-07-06,704,2,BR,5128,5.13
11722,2024-12-18,679,5,AR,31516,157.58
11723,2024-01-18,478,5,CL,6942,34.71
11724,2025-09-24,44,4,CO,34628,415.54
11725,2025-12-13,509,2,AR,5061,5.06
11726,2025-01-02,64,2,CL,41864,41.86
11727,2026-03-31,232,5,BR,18263,91.31
11728,2024-11-22,73,1,ES,9862,39.45
11729,2025-09-09,662,3,US,18015,126.11
11730,2026-02-10,90,2,BR,32617,32.62
11731,2025-07-27,534,1,CO,32307,129.23
11732,2026-02-09,928,3,BR,23041,161.29
11733,2024-01-25,469,4,US,14673,176.08
11734,2025-06-22,865,1,CL,13207,52.83
11735,2025-09-01,365,4,AR,42722,512.66
11736,2025-12-29,822,1,ES,28136,112.54
11737,2025-04-02,458,4,US,138,1.66
11738,2024-02-05,796,1,CO,20985,83.94
11739,2025-05-10,815,5,CO,41537,207.69
11740,2025-01-27,731,1,BR,25820,103.28
11741,2025-04-08,214,1,MX,4553,18.21
11742,2024-10-02,186,5,MX,18505,92.53
11743,2024-03-27,365,4,AR,28578,342.94
11744,2026-01-22,230,1,US,28721,114.88
11745,2025-03-01,726,1,US,33412,133.65
11746,2026-02-26,814,4,BR,45939,551.27
11747,2024-09-27,669,1,US,35861,143.44
11748,2024-12-16,77,2,BR,45672,45.67
11749,2025-04-05,698,2,MX,31168,31.17
11750,2024-07-26,62,4,AR,17167,206.0
11751,2025-02-04,31,1,CO,16806,67.22
11752,2026-02-23,89,2,US,1781,1.78
11753,2026-01-13,62,1,CO,38646,154.58
11754,2024-06-07,336,2,ES,13355,13.36
11755,2025-11-24,338,5,CO,28059,140.3
11756,2024-05-09,457,2,CO,36594,36.59
11757,2025-04-30,490,2,US,17185,17.18
11758,2024-01-01,138,1,MX,8056,32.22
11759,2024-10-16,353,1,BR,29702,118.81
11760,2024-10-06,675,5,CL,8469,42.34
11761,2025-06-28,664,4,MX,23435,281.22
11762,2026-03-27,833,3,MX,22502,157.51
11763,2024-07-04,584,1,CO,24769,99.08
11764,2025-05-05,371,2,MX,24337,24.34
11765,2026-02-18,258,1,CL,17038,68.15
11766,2024-01-15,240,4,ES,41642,499.7
11767,2025-06-06,775,5,ES,16274,81.37
11768,2025-09-11,460,2,US,21676,21.68
11769,2024-08-30,409,3,CO,11209,78.46
11770,2024-07-04,703,1,ES,17270,69.08
11771,2025-03-24,35,1,US,32532,130.13
11772,2025-02-11,367,2,CO,45863,45.86
11773,2024-07-24,625,3,CL,46494,325.46
11774,2024-01-12,70,5,CO,43029,215.15
11775,2025-04-24,395,4,CL,39859,478.31
11776,2024-06-17,855,2,US,15828,15.83
11777,2025-06-07,554,1,CO,9717,38.87
11778,2025-06-15,462,1,US,45294,181.18
11779,2025-06-14,239,1,CO,17566,70.26
11780,2024-08-18,26,1,ES,40724,162.9
11781,2025-12-06,679,2,CO,15832,15.83
11782,2025-07-16,326,1,CL,11682,46.73
11783,2024-10-14,63,1,CL,17108,68.43
11784,2025-07-02,784,1,CO,27907,111.63
11785,2025-06-11,538,2,CO,41245,41.24
11786,2025-09-26,729,5,CO,40851,204.25
11787,2024-02-17,553,3,MX,13165,92.16
11788,2024-09-18,961,3,MX,10949,76.64
11789,2024-11-10,450,4,AR,7402,88.82
11790,2024-12-25,457,2,BR,31585,31.59
11791,2026-03-11,966,2,US,26749,26.75
11792,2024-05-05,860,5,BR,4358,21.79
11793,2026-01-28,501,1,MX,5723,22.89
11794,2024-08-28,760,2,MX,13042,13.04
11795,2024-03-05,299,1,CO,14223,56.89
11796,2024-03-18,583,3,AR,26170,183.19
11797,2025-03-11,426,4,CO,7983,95.8
11798,2025-03-10,174,1,CO,43419,173.68
11799,2025-02-10,633,3,ES,47481,332.37
11800,2025-08-14,659,3,MX,25874,181.12
11801,2024-06-25,959,3,ES,9184,64.29
11802,2024-07-03,320,2,CO,41387,41.39
11803,2024-07-04,129,1,MX,42846,171.38
11804,2025-07-19,434,2,CO,29974,29.97
11805,2024-04-14,402,4,AR,41903,502.84
11806,2024-10-01,532,3,US,30263,211.84
11807,2025-09-16,145,1,ES,24387,97.55
11808,2025-12-09,177,1,US,10017,40.07
11809,2025-09-03,515,1,AR,40747,162.99
11810,2024-07-12,300,4,BR,29032,348.38
11811,2024-09-01,258,1,BR,18840,75.36
11812,2025-05-04,853,5,CL,6383,31.91
11813,2024-03-08,355,5,ES,12269,61.34
11814,2024-07-04,972,1,AR,37179,148.72
11815,2024-12-07,87,2,CL,39661,39.66
11816,2024-01-02,462,4,MX,29998,359.98
11817,2025-04-28,669,2,CO,39796,39.8
11818,2024-07-21,847,5,BR,6469,32.34
11819,2026-03-23,869,2,CL,19612,19.61
11820,2024-11-16,250,2,BR,26330,26.33
11821,2024-10-30,166,1,AR,14708,58.83
11822,2025-01-04,251,1,CO,49078,196.31
11823,2026-01-11,990,1,CO,5902,23.61
11824,2024-02-03,103,1,US,45851,183.4
11825,2025-02-17,462,1,CL,39143,156.57
11826,2024-03-11,300,2,CO,39769,39.77
11827,2025-01-01,870,2,CL,49682,49.68
11828,2025-04-04,483,1,AR,46164,184.66
11829,2025-05-06,2,2,ES,43219,43.22
11830,2026-01-12,129,2,BR,12329,12.33
11831,2024-02-12,69,5,CL,14282,71.41
11832,2024-12-03,314,2,CL,12746,12.75
11833,2026-03-15,406,5,ES,33542,167.71
11834,2025-06-11,703,4,BR,28735,344.82
11835,2025-05-27,444,1,CO,19780,79.12
11836,2025-11-16,320,3,ES,33376,233.63
11837,2024-04-29,32,3,BR,49356,345.49
11838,2024-05-15,803,2,MX,49996,50.0
11839,2024-07-16,579,1,AR,24807,99.23
11840,2025-12-27,804,1,BR,38147,152.59
11841,2024-10-28,151,3,CL,9284,64.99
11842,2026-02-13,79,1,CL,11563,46.25
11843,2024-09-29,458,1,BR,42193,168.77
11844,2026-02-18,811,3,AR,28337,198.36
11845,2025-09-08,680,2,BR,4016,4.02
11846,2025-08-12,593,3,ES,31565,220.96
11847,2024-05-17,896,1,BR,1313,5.25
11848,2024-08-08,524,1,ES,40417,161.67
11849,2025-06-01,197,2,CL,39147,39.15
11850,2024-02-11,108,2,AR,43777,43.78
11851,2026-03-10,694,5,ES,22996,114.98
11852,2024-11-01,502,5,AR,28580,142.9
11853,2025-07-26,771,1,CO,25544,102.18
11854,2025-06-09,36,5,AR,20439,102.2
11855,2026-01-14,991,4,AR,21512,258.14
11856,2025-11-29,714,1,MX,34231,136.92
11857,2024-01-18,82,4,CL,13244,158.93
11858,2024-05-01,840,4,US,13942,167.3
11859,2024-09-03,427,1,US,32448,129.79
11860,2024-09-25,201,1,CO,7159,28.64
11861,2024-05-02,932,5,US,37738,188.69
11862,2024-12-06,635,3,CO,42477,297.34
11863,2025-09-30,134,2,CL,44887,44.89
11864,2025-04-30,610,3,AR,39180,274.26
11865,2025-01-23,863,5,ES,43219,216.09
11866,2024-02-18,617,4,BR,24956,299.47
11867,2024-10-26,68,2,MX,20874,20.87
11868,2025-12-17,583,1,CL,24257,97.03
11869,2025-08-10,310,2,BR,26178,26.18
11870,2024-01-26,923,2,AR,4984,4.98
11871,2025-03-06,845,2,AR,49666,49.67
11872,2024-03-25,349,5,CL,43460,217.3
11873,2024-08-09,760,2,ES,25331,25.33
11874,2024-10-25,216,3,US,41496,290.47
11875,2024-07-19,671,1,ES,32402,129.61
11876,2024-07-31,130,1,CL,38333,153.33
11877,2025-02-27,35,5,US,12974,64.87
11878,2024-12-08,207,4,CL,1998,23.98
11879,2025-01-02,226,1,CL,22637,90.55
11880,2025-03-18,763,1,US,44478,177.91
11881,2025-07-28,560,3,ES,42492,297.44
11882,2025-12-05,840,5,AR,19789,98.95
11883,2025-09-02,508,1,MX,18205,72.82
11884,2025-07-18,905,3,US,23448,164.14
11885,2024-04-09,700,2,CO,13883,13.88
11886,2024-06-15,735,1,CL,21923,87.69
11887,2026-02-22,654,5,CL,44154,220.77
11888,2026-03-11,297,1,CO,37176,148.7
11889,2024-07-28,379,1,AR,41175,164.7
11890,2024-01-02,241,2,CL,38055,38.05
11891,2024-03-16,711,2,CL,26339,26.34
11892,2025-05-24,452,3,ES,44540,311.78
11893,2025-01-03,159,1,ES,21875,87.5
11894,2025-11-23,517,4,MX,34876,418.51
11895,2026-01-03,44,1,BR,39821,159.28
11896,2024-09-23,148,2,AR,33836,33.84
11897,2025-11-24,677,2,BR,21501,21.5
11898,2026-03-03,934,4,CL,41677,500.12
11899,2024-11-28,496,2,BR,39994,39.99
11900,2026-01-02,839,5,AR,12665,63.33
11901,2025-05-04,25,1,MX,13610,54.44
11902,2026-02-08,85,1,US,36261,145.04
11903,2026-03-20,569,2,CO,45174,45.17
11904,2024-11-09,532,2,CO,4133,4.13
11905,2025-04-12,259,2,ES,5188,5.19
11906,2024-07-12,263,5,CO,38931,194.66
11907,2024-12-23,708,3,US,1034,7.24
11908,2024-11-23,59,3,ES,6717,47.02
11909,2024-09-05,728,4,MX,5012,60.14
11910,2025-05-21,900,1,AR,18197,72.79
11911,2025-06-11,840,2,CO,43168,43.17
11912,2024-04-21,742,4,CO,8958,107.5
11913,2025-11-29,197,3,ES,6885,48.2
11914,2024-01-09,896,3,US,44558,311.91
11915,2024-11-29,170,1,BR,45956,183.82
11916,2025-08-08,395,1,CL,23767,95.07
11917,2025-03-17,81,1,AR,10282,41.13
11918,2025-11-10,985,3,CO,48173,337.21
11919,2025-07-31,556,2,AR,3937,3.94
11920,2025-09-18,196,3,AR,21944,153.61
11921,2024-05-29,603,1,MX,28366,113.46
11922,2024-04-22,114,1,CL,20278,81.11
11923,2025-06-11,993,1,US,49260,197.04
11924,2025-12-21,39,2,CO,22564,22.56
11925,2026-02-14,139,5,MX,5106,25.53
11926,2024-05-14,127,2,CL,27161,27.16
11927,2026-01-01,578,1,AR,46151,184.6
11928,2025-10-14,62,1,AR,10893,43.57
11929,2025-12-27,213,1,CO,1602,6.41
11930,2024-05-05,430,2,CL,25104,25.1
11931,2024-12-11,378,3,MX,42733,299.13
11932,2025-04-20,928,1,BR,36036,144.14
11933,2026-01-14,663,4,BR,25543,306.52
11934,2025-06-01,315,1,BR,20238,80.95
11935,2024-10-15,403,5,BR,33215,166.08
11936,2024-01-24,768,2,CO,39601,39.6
11937,2025-10-20,58,1,BR,33683,134.73
11938,2025-11-21,881,3,CL,42088,294.62
11939,2024-01-14,351,3,US,585,4.09
11940,2025-09-21,782,5,CO,17816,89.08
11941,2024-06-14,538,3,MX,35712,249.98
11942,2024-08-24,407,1,MX,32332,129.33
11943,2024-07-02,88,1,ES,32242,128.97
11944,2024-07-08,479,1,AR,3403,13.61
11945,2025-01-16,597,1,US,48672,194.69
11946,2025-04-16,927,4,ES,49102,589.22
11947,2026-02-06,897,1,US,22130,88.52
11948,2024-04-03,566,1,US,47166,188.66
11949,2026-03-20,377,1,MX,16876,67.5
11950,2024-09-09,642,1,BR,6393,25.57
11951,2025-05-10,204,1,US,9376,37.5
11952,2024-09-27,796,2,CO,44008,44.01
11953,2024-06-24,581,2,CO,10723,10.72
11954,2024-01-24,913,1,AR,42275,169.1
11955,2025-04-14,177,2,CL,7070,7.07
11956,2025-10-31,664,1,US,9642,38.57
11957,2024-02-03,320,3,CL,32254,225.78
11958,2025-06-12,772,1,BR,7092,28.37
11959,2024-10-24,372,5,CL,24987,124.94
11960,2024-05-20,739,2,AR,14431,14.43
11961,2024-03-02,905,1,CL,4382,17.53
11962,2024-08-12,17,1,AR,13923,55.69
11963,2024-03-08,289,2,CL,20247,20.25
11964,2024-07-08,86,1,MX,42186,168.74
11965,2025-05-04,515,3,CO,1921,13.45
11966,2025-01-15,344,3,ES,9150,64.05
11967,2026-01-26,137,5,MX,1642,8.21
11968,2025-11-07,130,2,CO,20139,20.14
11969,2025-07-30,478,2,CO,31100,31.1
11970,2025-09-19,598,3,ES,29583,207.08
11971,2025-12-13,189,2,CO,38874,38.87
11972,2025-03-22,664,4,AR,4270,51.24
11973,2024-08-04,357,1,MX,45384,181.54
11974,2025-03-20,806,1,ES,25024,100.1
11975,2025-04-07,172,3,CO,26503,185.52
11976,2024-07-13,223,2,ES,1822,1.82
11977,2024-02-11,454,1,AR,40467,161.87
11978,2024-10-16,512,1,CO,23442,93.77
11979,2025-10-12,189,1,AR,4428,17.71
11980,2024-05-27,906,4,CL,31792,381.5
11981,2024-01-09,750,1,BR,45955,183.82
11982,2025-01-13,955,2,BR,15531,15.53
11983,2025-10-26,735,5,BR,36269,181.34
11984,2024-03-28,828,1,BR,7420,29.68
11985,2025-02-20,917,5,AR,28370,141.85
11986,2025-02-19,757,4,CO,31011,372.13
11987,2024-11-10,695,1,MX,38256,153.02
11988,2025-05-13,41,2,AR,39659,39.66
11989,2025-06-23,827,3,US,4552,31.86
11990,2026-03-21,113,1,MX,35827,143.31
11991,2025-04-09,132,1,AR,13027,52.11
11992,2025-05-21,121,1,US,33902,135.61
11993,2025-02-14,11,1,US,8634,34.54
11994,2024-08-03,413,5,CO,19913,99.56
11995,2024-12-13,817,2,CO,18817,18.82
11996,2025-12-29,386,3,CL,13632,95.42
11997,2025-04-01,71,4,MX,42498,509.98
11998,2025-07-18,509,1,AR,34123,136.49
11999,2025-11-17,24,2,CO,30215,30.21
12000,2025-10-04,68,1,CL,32718,130.87
12001,2025-06-25,265,3,US,3316,23.21
12002,2024-03-02,160,3,CL,17168,120.18
12003,2026-03-03,522,3,BR,18199,127.39
12004,2024-11-10,960,1,ES,13527,54.11
12005,2025-02-19,400,2,AR,18882,18.88
12006,2024-11-12,552,4,CL,48244,578.93
12007,2025-04-14,120,1,ES,5082,20.33
12008,2025-02-20,70,2,CO,32198,32.2
12009,2026-01-04,452,3,US,29289,205.02
12010,2025-04-19,296,2,MX,34039,34.04
12011,2026-01-28,299,2,BR,30430,30.43
12012,2024-08-28,709,5,CO,41650,208.25
12013,2025-10-17,105,3,CL,34176,239.23
12014,2024-04-17,326,2,US,18771,18.77
12015,2024-05-03,840,1,US,18272,73.09
12016,2025-10-04,786,5,US,22612,113.06
12017,2025-11-08,449,2,CO,2059,2.06
12018,2026-01-11,472,3,CO,4099,28.69
12019,2025-05-02,915,2,AR,20333,20.33
12020,2025-10-08,656,2,BR,1856,1.86
12021,2024-01-21,73,2,AR,17282,17.28
12022,2024-04-16,155,2,US,38618,38.62
12023,2024-06-28,112,3,ES,41148,288.04
12024,2025-07-21,366,2,CO,8434,8.43
12025,2024-09-21,54,2,US,42418,42.42
12026,2025-10-03,167,1,CL,6955,27.82
12027,2025-05-25,481,1,ES,23379,93.52
12028,2025-03-17,329,1,CO,26547,106.19
12029,2024-11-11,935,1,CO,17772,71.09
12030,2024-08-09,449,1,ES,48885,195.54
12031,2024-05-18,801,1,BR,8435,33.74
12032,2024-02-22,282,1,MX,19273,77.09
12033,2025-08-07,416,1,BR,24740,98.96
12034,2024-12-14,161,3,CL,45094,315.66
12035,2024-04-19,742,1,MX,27584,110.34
12036,2024-02-18,638,2,BR,28878,28.88
12037,2024-06-23,383,1,ES,15738,62.95
12038,2024-06-13,998,1,ES,22544,90.18
12039,2025-02-03,738,4,ES,12887,154.64
12040,2026-03-19,184,1,CO,170,0.68
12041,2025-03-08,746,1,MX,37345,149.38
12042,2025-02-01,933,3,CO,47339,331.37
12043,2026-02-25,344,5,ES,16708,83.54
12044,2024-10-06,686,2,BR,26112,26.11
12045,2024-09-13,595,5,AR,6881,34.41
12046,2026-01-30,28,4,CL,44494,533.93
12047,2024-06-23,34,2,MX,32322,32.32
12048,2025-02-17,765,1,AR,27095,108.38
12049,2024-05-27,251,5,AR,23861,119.31
12050,2024-05-02,714,5,MX,20746,103.73
12051,2024-05-07,617,2,ES,11819,11.82
12052,2025-08-13,418,1,ES,28307,113.23
12053,2024-12-28,240,1,US,44582,178.33
12054,2026-03-26,217,1,BR,11863,47.45
12055,2024-02-03,508,4,US,14320,171.84
12056,2024-03-21,809,3,MX,30077,210.54
12057,2024-06-21,170,1,MX,16732,66.93
12058,2025-09-24,954,5,CL,21889,109.45
12059,2025-06-02,581,1,MX,31992,127.97
12060,2024-10-27,169,2,MX,2261,2.26
12061,2024-03-25,498,4,CO,42118,505.42
12062,2025-04-27,684,4,MX,14087,169.04
12063,2025-05-29,782,5,AR,7838,39.19
12064,2024-04-16,66,4,AR,42889,514.67
12065,2024-12-24,177,3,ES,9956,69.69
12066,2024-07-31,543,1,BR,9795,39.18
12067,2024-08-03,477,2,AR,17778,17.78
12068,2024-10-20,815,2,AR,26152,26.15
12069,2025-10-30,248,3,US,18362,128.53
12070,2025-07-17,698,3,ES,16506,115.54
12071,2025-02-23,36,1,AR,46821,187.28
12072,2024-06-22,429,1,CO,48830,195.32
12073,2025-01-10,333,3,BR,30710,214.97
12074,2025-08-22,254,1,ES,37508,150.03
12075,2025-04-25,58,1,US,44031,176.12
12076,2025-01-25,80,3,ES,48876,342.13
12077,2026-02-15,36,1,CO,25007,100.03
12078,2024-03-15,52,1,ES,28101,112.4
12079,2025-11-08,777,3,US,17371,121.6
12080,2024-10-27,85,2,AR,49748,49.75
12081,2026-03-26,272,1,MX,2270,9.08
12082,2024-06-19,633,3,MX,2254,15.78
12083,2024-12-04,11,1,MX,11134,44.54
12084,2024-08-31,973,2,BR,49449,49.45
12085,2024-10-07,407,3,CL,21431,150.02
12086,2025-02-10,10,1,CL,23514,94.06
12087,2024-03-29,88,2,AR,26615,26.62
12088,2024-11-23,771,2,BR,11630,11.63
12089,2024-07-09,690,2,ES,4771,4.77
12090,2026-02-17,119,1,MX,33436,133.74
12091,2024-12-10,117,1,ES,46723,186.89
12092,2024-06-24,698,2,CL,38223,38.22
12093,2024-03-20,416,2,BR,9657,9.66
12094,2024-05-13,902,4,BR,22916,274.99
12095,2024-09-09,560,1,ES,29137,116.55
12096,2024-12-04,810,4,MX,5777,69.32
12097,2025-05-16,415,2,MX,10703,10.7
12098,2024-06-12,686,1,US,34231,136.92
12099,2025-06-16,884,5,MX,28469,142.34
12100,2024-01-15,512,2,BR,15494,15.49
12101,2025-11-09,290,1,BR,48143,192.57
